repository	commit	blob	path	kind	status	review_method	finding_ids	notes
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	ca301e4e70b47a86a971a49ab3eb38abecc33bac	src/generated/prisma/models/EventTags.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	106052a50cbb4003fe4d7fc8ac4813a540233a39	src/generated/prisma/models/EventTeamStaffAssignments.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	cc51e37df713e958e52740001c0ddb9a695c309c	src/generated/prisma/models/EventTemplateLeagueScoringConfigs.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	90305dc7ce806b71c68919a12694d8606c2c3d7c	src/generated/prisma/models/EventTemplateRentalResourceHints.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	dcc55eb38165448d519bb0f073a36e51df314078	src/generated/prisma/models/EventTemplateResources.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	6e89da253bcac015d77616de962a46c3a70ead7b	src/generated/prisma/models/EventTemplateTimeSlots.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	364d5a601a46a3e5cf1b155e9acb1a1c5ca9c26a	src/generated/prisma/models/EventTemplates.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	9dc716c05151a841dbcda809c40384ce772af858	src/generated/prisma/models/Events.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	3d1d55154bc836607c1bbabc792bfccafd113119	src/generated/prisma/models/Facilities.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	0d4265b2e9a21972a191224232dff3d04eada348	src/generated/prisma/models/Fields.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	f1d8882928399d731867e9e0eb0bcfb1560ff5c7	src/generated/prisma/models/File.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	4fff3d985ca06af46792d0d9ab6cba660a630aae	src/generated/prisma/models/FinancialLineItems.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	3945cd160da3bf9cdd62376b5687b2e379e8bfa3	src/generated/prisma/models/Invites.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	5a1c6788181316496fe1424a97cfa30832949d85	src/generated/prisma/models/LeagueScoringConfigs.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	684e129d2ab7c4b8b7f753709a49dcc693883a4e	src/generated/prisma/models/LockFiles.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	f9d9c186da1ca0564af2fdb37a5fc58caee93c06	src/generated/prisma/models/MatchIncidents.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	423f238d404a00ae0f57b99ab8ccbbe1d4fc6bd2	src/generated/prisma/models/MatchRosterEntries.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	081e80a0fd196904699afda53bd4d4854df68c1e	src/generated/prisma/models/MatchSegments.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	e6d73e4630828c1752f05e35ef2c9fc17e47f99e	src/generated/prisma/models/Matches.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	a8359406b18e7e90c70ffaca367e687162dde108	src/generated/prisma/models/Messages.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	badb1240356f72d53d68ee83895cf50adbe8e10f	src/generated/prisma/models/ModerationReport.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	7e800b495eda6d0ad3639bc49f4ed4826f9dae1b	src/generated/prisma/models/OrganizationAccountingConnections.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
mvp-site	68ad8d47fdd6c3644b92de0523b4db74eb22b326	9338f3d6c98bd2d3b934eee72f6aaa4bb26d3498	src/generated/prisma/models/OrganizationFinanceCategoryAccountingMappings.ts	generated	generated-verified	Verified generated Prisma 7.8.0 client structure against canonical schema model/enum inventory and embedded inline schema	DATA-005	83 canonical models match 83 generated model files; 60 canonical enums match 60 generated enum exports. Generated client remains downstream of canonical prisma/schema.prisma; stale alternate schema risk is tracked in DATA-005.
